"Country.Name","Country.Code","year","cpi","trade_openness","agr_share","Region","IncomeGroup","edu","country","currency_unit","rgdpe","rgdpo","pop","emp","avh","hc","ccon","cda","cgdpe","cgdpo","cn","ck","ctfp","cwtfp","rgdpna","rconna","rdana","rnna","rkna","rtfpna","rwtfpna","labsh","irr","delta","xr","pl_con","pl_da","pl_gdpo","i_cig","i_xm","i_xr","i_outlier","i_irr","cor_exp","statcap","csh_c","csh_i","csh_g","csh_x","csh_m","csh_r","pl_c","pl_i","pl_g","pl_x","pl_m","pl_n","pl_k","gdp_log","k_log","employment_log","cpi_log","trade_openness_log","agr_share_log","edu_log","Y_L"
"Kiribati","KIR",1973,NA,91.9013767659498,NA,"East Asia & Pacific","Lower middle income",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.52071601038054,NA,NA,NA
"Lao PDR","LAO",1973,NA,NA,NA,"East Asia & Pacific","Lower middle income",NA,"Lao People's DR","Kip",2316.56176757812,2461.18505859375,2.919287,NA,NA,1.23761570453644,2052.62915039062,2398.65161132812,2266.10107421875,2352.404296875,5083.9755859375,NA,NA,NA,3797.23486328125,3006.81176757812,3061.38159179688,6372.75732421875,NA,NA,NA,NA,NA,0.0494068451225758,2.10893376038954,0.0778352469205856,0.0717650577425957,0.0691321939229965,"Extrapolated","Extrapolated","Market-based","Regular",NA,NA,NA,0.655522108078003,0.147093072533607,0.21704438328743,0.0173695851117373,-0.0370291583240032,-1.45785641336715e-08,0.0950906723737717,0.03575624153018,0.0257200542837381,0.177930220961571,0.192667260766029,0.0326398424804211,NA,8.24202841327837,NA,NA,NA,NA,NA,NA,NA
"Lebanon","LBN",1973,NA,NA,NA,"Middle East & North Africa","Lower middle income",NA,"Lebanon","Lebanese Pound",19373.775390625,22737.181640625,2.481943,0.488896608352661,NA,NA,18580.52734375,22823.9765625,19325.150390625,21440.068359375,42201.08203125,NA,NA,NA,58803.5,49197.84375,61763.98828125,182998.21875,NA,NA,NA,0.444804221391678,0.236017376184464,0.0323554910719395,2.61039999908333,0.190802827477455,0.188193514943123,0.169629514217377,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.683553636074066,0.19792141020298,0.183072671294212,0.0682108029723167,-0.15024533867836,0.0174868330359459,0.212208032608032,0.176768332719803,0.110880456864834,0.343577355146408,0.380134493112564,0.170264914631844,NA,10.9819566559248,NA,-0.7156042467244,NA,NA,NA,NA,46507.1371986769
"Liberia","LBR",1973,NA,NA,NA,"Sub-Saharan Africa","Low income",NA,"Liberia","US Dollar",4480.8154296875,3454.5703125,1.514366,NA,NA,1.15900564193726,2954.25561523438,3351.17724609375,4294.89404296875,3602.44580078125,6401.423828125,NA,NA,NA,4045.21118164062,3496.05786132812,3456.05932617188,10828.5927734375,NA,NA,NA,NA,NA,0.0558599643409252,1,0.0873889401555061,0.0984666794538498,0.11739356815815,"Extrapolated","Extrapolated","Market-based","Regular",NA,NA,NA,0.750928163528442,0.110181130468845,0.069141298532486,0.534629166126251,-0.46994486451149,0.00506512355059385,0.0743195712566376,0.180917426943779,0.22933241724968,0.174720793962479,0.145145922899246,0.219205737113953,NA,8.30528903619917,NA,NA,NA,NA,NA,NA,NA
"Sri Lanka","LKA",1973,9.62664310171122,49.907628776353,27.66915715,"South Asia","Lower middle income",NA,"Sri Lanka","Sri Lanka Rupee",45235.6171875,44971.265625,13.252036,4.07730531692505,1894.80614943875,2.00697493553162,41179.0703125,45215.6484375,44774.0859375,44630.69140625,60593.37890625,0.00182139547541738,0.85641086101532,0.867144227027893,30982.376953125,21813.3984375,27154.2421875,58636.26171875,0.077630989253521,0.81702184677124,0.692885160446167,0.436951756477356,0.393346786499023,0.0797467157244682,6.402499999,0.0739522129297256,0.0782232359051704,0.0784745588898659,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.749458014965057,0.0904439836740494,0.173204585909843,0.0325536169111729,-0.0245409719645977,-0.0211192555725574,0.0841801539063454,0.121793963015079,0.0296958163380623,0.20535409450531,0.236405178904533,0.0730573758482933,2.11386346817017,10.3411738364351,-2.55578858545985,1.40543630867729,2.26453457747034,3.91017387236196,3.32031833254704,NA,11029.6536877733
"Lesotho","LSO",1973,NA,82.0451843043995,49.5274673,"Sub-Saharan Africa","Lower middle income",NA,"Lesotho","Loti",1594.6591796875,2105.27758789062,1.102878,NA,NA,1.55970978736877,1878.05688476562,2042.77075195312,1446.91979980469,1865.82958984375,1366.65002441406,NA,NA,NA,1080.32250976562,1523.33093261719,1572.00439453125,1712.73510742188,NA,NA,NA,NA,NA,0.0501793995499611,0.693959098021092,0.0909407436847687,0.0945351347327232,0.0733104199171066,"Extrapolated","Extrapolated","Market-based","Regular",NA,NA,NA,0.910057723522186,0.088279165327549,0.0964955687522888,0.0582573004066944,-0.302857369184494,0.14976766705513,0.0880732089281082,0.135518059134483,0.117984719574451,0.149437993764877,0.164681792259216,0.12140866369009,NA,6.9850148956935,NA,NA,NA,4.40727012360645,3.90252741062687,NA,NA
"Morocco","MAR",1973,4.08461403612973,42.9427367764082,20.82618193,"Middle East & North Africa","Lower middle income",NA,"Morocco","Moroccan Dirham",41158.94140625,39802.65625,17.048518,3.681077003479,NA,1.1047306060791,37052.265625,40502.87890625,41317.66015625,40279.24609375,35374.64453125,0.00148988282307982,1.18468344211578,1.19058609008789,42712.3046875,30198.896484375,38753.32421875,148219.5625,0.0923527777194977,1.1577410697937,0.997094810009003,0.507671475410461,0.192836076021194,0.0357073023915291,4.10692083233333,0.153052553534508,0.17733658850193,0.181908413767815,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.751436173915863,0.0856672450900078,0.168448567390442,0.0922774150967598,-0.147793486714363,0.0499640703201294,0.162158668041229,0.438095808029175,0.112430855631828,0.235843434929848,0.184478148818016,0.403711348772049,4.72726631164551,10.6622423236885,-2.38213949461383,1.30320537335195,1.40722724064857,3.75986752531505,3.03621094178452,NA,10812.7746885986
"Madagascar","MDG",1973,6.1201018646478,33.1265876896277,23.8785962,"Sub-Saharan Africa","Low income",NA,"Madagascar","Malagasy Ariary",12663.2373046875,12155.720703125,7.142627,3.35883450508118,NA,1.22870457172394,12862.9736328125,13507.833984375,12070.234375,11835.4873046875,12872.0361328125,NA,NA,NA,18961.861328125,20031.802734375,18771.013671875,34884.359375,NA,NA,NA,NA,NA,0.0333124734461308,44.5776666666667,0.127525329589844,0.132729440927505,0.135362029075623,"Extrapolated","Extrapolated","Market-based","Regular",NA,NA,NA,0.75012594461441,0.054485309869051,0.336688071489334,0.0994850918650627,-0.121821142733097,-0.118963271379471,0.141937479376793,0.236535459756851,0.0954157039523125,0.172154083848,0.140744522213936,0.277498304843903,NA,9.85018494230513,NA,1.21159404031284,1.81157874093601,3.50033621341068,3.17298250120182,NA,3619.02936412499
"Mali","MLI",1973,NA,33.0311450003334,51.6112822,"Sub-Saharan Africa","Low income",NA,"Mali","CFA Franc BCEAO",3538.76098632812,3675.71313476562,6.256187,2.02357983589172,NA,1.0294588804245,3631.76416015625,3948.32543945312,3375.05126953125,3546.11108398438,1959.92736816406,NA,NA,NA,1725.74353027344,1694.19750976562,1983.83239746094,2277.7900390625,NA,NA,NA,NA,NA,0.0685416087508202,222.889183053227,0.135065764188766,0.148719117045403,0.141545087099075,"Extrapolated","Extrapolated","Market-based","Regular",NA,NA,NA,0.850104153156281,0.0892699733376503,0.174049943685532,0.0379684157669544,-0.090382844209671,-0.061009619385004,0.151366576552391,0.305357784032822,0.0554484613239765,0.241562277078629,0.271937340497971,0.308581352233887,NA,7.45341326864041,NA,0.704868138912646,NA,3.49745090426761,3.9437402958745,NA,1816.44087847212
"Myanmar","MMR",1973,25.1999999992502,NA,NA,"East Asia & Pacific","Lower middle income",NA,"Myanmar","Kyat",20571.556640625,21171.376953125,29.238168,11.156081199646,2445.91385194352,1.16196048259735,19350.787109375,20165.234375,19857.236328125,20297.26171875,7350.16064453125,NA,NA,NA,15889.4306640625,19559.892578125,17537.337890625,6482.42431640625,NA,NA,NA,NA,NA,0.0632850453257561,4.93104761845238,0.170280739665031,0.182418644428253,0.178463965654373,"Extrapolated","Extrapolated","Market-based","Regular",NA,NA,NA,0.863212823867798,0.0401259213685989,0.0901565179228783,0.0274128690361977,-0.0218274891376495,0.000919363345019519,0.161284416913986,0.470808357000351,0.256416827440262,0.296401888132095,0.506580591201782,0.440065324306488,NA,9.67340942906271,NA,2.4119847483015,3.22684399448762,NA,NA,NA,1897.74317470877
"Mongolia","MNG",1973,NA,NA,NA,"East Asia & Pacific","Lower middle income",NA,"Mongolia","Tugrik",2060.2021484375,2081.56518554688,1.397304,NA,NA,1.71620678901672,1713.75317382812,2444.013671875,1948.50415039062,1948.69104003906,7023.16552734375,NA,NA,NA,4005.240234375,2321.72216796875,4552.5703125,25119.900390625,NA,NA,NA,NA,NA,0.0371760837733746,30.3384929784978,0.119567543268204,0.142527028918266,0.142513379454613,"Extrapolated","Extrapolated","Estimated","Regular",NA,NA,NA,0.640887439250946,0.374744147062302,0.238550648093224,0.00122994487173855,-0.000527960655745119,-0.254884272813797,0.123318247497082,0.196407645940781,0.109490960836411,0.188631132245064,0.282396733760834,0.183547407388687,NA,8.29535884131775,NA,NA,NA,NA,NA,NA,NA
"Mozambique","MOZ",1973,NA,NA,NA,"Sub-Saharan Africa","Low income",NA,"Mozambique","Metical",8255.705078125,8111.93359375,9.668657,3.10944938659668,NA,1.12059211730957,7905.55517578125,9012.9921875,8052.048828125,7210.46923828125,7124.01904296875,0.000317790720146149,0.52184522151947,0.651930272579193,5112.78564453125,5209.09033203125,6336.87060546875,8820.0859375,0.088741660118103,0.953078985214233,1.04139614105225,0.418456733226776,0.392636626958847,0.0361247323453426,0.0245151666664167,0.744301378726959,0.734022319316864,0.819694757461548,"Extrapolated","Extrapolated","Market-based","Outlier","Regular",NA,NA,0.987459659576416,0.153587400913239,0.10893988609314,0.0733408406376839,-0.356621026992798,0.0332932062447071,0.681974589824677,0.660644292831421,1.30924773216248,0.332122474908829,0.419133991003036,0.872844576835632,21.1168727874756,8.53949967058124,-2.42202582554236,1.13444566440624,NA,NA,NA,NA,2608.80065413401
"Mauritania","MRT",1973,NA,69.1292776959104,28.81367879,"Sub-Saharan Africa","Lower middle income",NA,"Mauritania","Ouguiya",4789.630859375,4677.9130859375,1.254157,NA,NA,1.24406135082245,3338.3125,4241.58447265625,4577.474609375,4506.15869140625,18431.890625,NA,NA,NA,6030.337890625,3502.701171875,4488.82568359375,23935.103515625,NA,NA,NA,NA,NA,0.0400024466216564,4.45776666666667,0.15347957611084,0.141827762126923,0.144072368741035,"Extrapolated","Extrapolated","Market-based","Regular",NA,NA,NA,0.472529679536819,0.200452730059624,0.268303632736206,0.193208396434784,-0.0987350791692734,-0.0357593670487404,0.169479474425316,0.0987649485468864,0.125300973653793,0.193345561623573,0.219093084335327,0.177444234490395,NA,8.70455832308085,NA,NA,NA,4.23597834141294,3.36085023237117,NA,NA
"Malawi","MWI",1973,NA,NA,NA,"Sub-Saharan Africa","Low income",NA,"Malawi","Kwacha",6528.111328125,6599.4365234375,5.093363,1.91192328929901,NA,1.33114838600159,5789.11328125,7155.91162109375,6363.83349609375,6495.744140625,4998.27734375,NA,NA,NA,4261.232421875,4293.892578125,4737.43310546875,3482.33227539062,NA,NA,NA,NA,NA,0.0602459460496902,0.819262165666667,0.113782301545143,0.126153320074081,0.123591490089893,"Extrapolated","Extrapolated","Market-based","Regular",NA,NA,NA,0.699160277843475,0.210414409637451,0.19205604493618,0.0668877214193344,-0.0974577218294144,-0.0710607171058655,0.12871789932251,0.178551137447357,0.0594107955694199,0.228523880243301,0.224567383527756,0.11913488060236,NA,8.3573136983336,NA,0.648109693164841,NA,NA,NA,NA,3451.72662542184
"Niger","NER",1973,11.7850155367474,39.2497880248584,60.27145111,"Sub-Saharan Africa","Low income",NA,"Niger","CFA Franc BCEAO",7678.68212890625,8201.5048828125,4.902151,2.12506866455078,NA,1.01266133785248,5790.73388671875,7774.13134765625,7397.98876953125,7874.27587890625,37527.42578125,0.00124661566223949,0.349256932735443,0.344619929790497,6677.447265625,4622.41748046875,6072.71533203125,55447.9609375,0.417916655540466,0.954910278320312,0.762311518192291,0.579180181026459,0.188694685697556,0.0349017679691315,222.889183053227,0.131460055708885,0.11011378467083,0.103453390300274,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.389981687068939,0.251883149147034,0.345417201519012,0.0780450329184532,-0.0439335517585278,-0.0213935058563948,0.205169022083282,0.0477911233901978,0.0482414402067661,0.102144509553909,0.250801682472229,0.0383462905883789,0.53689831495285,8.80649104762983,-0.872473254997114,0.753804114584115,2.4668288547366,3.66994604357328,4.09885854402608,NA,3859.40700158327
"Nigeria","NGA",1973,5.4026644539422,NA,NA,"Sub-Saharan Africa","Lower middle income",NA,"Nigeria","Naira",223193.296875,229341.03125,60.114625,22.5198841094971,NA,1.1641104221344,42401.6796875,204912.09375,235919.390625,234974.765625,1068656.75,0.0380548015236855,0.608265161514282,0.530143260955811,222727.109375,194396.28125,342647.75,765325.8125,0.227172330021858,0.91517162322998,1.4067018032074,0.765417098999023,0.00999999977648258,0.030190322548151,0.657894999,0.118922352790833,0.201906874775887,0.202718555927277,"Extrapolated","Extrapolated","Market-based","Regular","Lower bound",NA,NA,0.129230037331581,0.69160795211792,0.0512220114469528,0.092523068189621,-0.062713198363781,0.0981301441788673,0.143774807453156,0.22355891764164,0.0562210977077484,0.158595308661461,0.126335084438324,0.252097308635712,0.573290467262268,12.3137025763039,-1.48204638642739,3.11439865714355,1.6868922492766,NA,NA,NA,10183.9347900233
"Nicaragua","NIC",1973,NA,66.0130640464817,NA,"Latin America & Caribbean","Lower middle income",NA,"Nicaragua","Cordoba Oro",19172.689453125,19716.404296875,2.638699,NA,NA,1.45355570316315,13173.701171875,18153.779296875,18838.541015625,19340.171875,31992.2421875,NA,NA,NA,16949.8515625,13397.396484375,17507.3671875,35145.65234375,NA,NA,NA,NA,NA,0.0389973893761635,2.06061975e-09,0.0934893190860748,0.0852354317903519,0.0830246582627296,"Extrapolated","Extrapolated","Market-based","Regular",NA,NA,NA,0.638463377952576,0.257499158382416,0.0426940098404884,0.0724318996071815,-0.0672091767191887,0.0561207160353661,0.0918748080730438,0.0634015798568726,0.11763334274292,0.214119702577591,0.255183011293411,0.0704653114080429,NA,9.73801435539562,NA,NA,NA,4.18985266253708,NA,NA,NA
"Nepal","NPL",1973,11.42977252586,16.9826455218118,65.33252722,"South Asia","Lower middle income",NA,"Nepal","Nepalese Rupee",9879.263671875,10229.93359375,12.852206,NA,NA,1.04990422725677,9766.1865234375,10357.0244140625,9981.552734375,10142.787109375,6834.10546875,NA,NA,NA,14519.4443359375,12269.0283203125,11697.439453125,14533.2392578125,NA,NA,NA,NA,NA,0.0291944555938244,10.4715089885092,0.110809430480003,0.114627704024315,0.112805537879467,"Extrapolated","Extrapolated","Market-based","Regular",NA,NA,NA,0.723722100257874,0.0582520589232445,0.239148065447807,0.0113367335870862,-0.0188100878149271,-0.0136488620191813,0.137575849890709,0.177741408348083,0.0298075415194035,0.223835825920105,0.278641015291214,0.147377252578735,NA,9.58324401877169,NA,NA,2.43622157610912,2.83219197097414,4.1794900320169,NA,NA
"Pakistan","PAK",1973,23.0700840250844,28.9797309310733,32.45866177,"South Asia","Lower middle income",NA,"Pakistan","Pakistan Rupee",125678.5859375,126188.234375,63.099406,19.2258377075195,2239.39137766435,1.2151026725769,109949.78125,121146.6484375,121890.015625,122555.59375,154054.875,NA,NA,NA,123743.1484375,114357.3046875,135115.609375,293197.71875,NA,NA,NA,NA,NA,0.0597211495041847,9.99424999991667,0.0703023299574852,0.0725943371653557,0.0722000896930695,"Extrapolated","Extrapolated","Market-based","Regular",NA,NA,NA,0.735765278339386,0.0913615450263023,0.161376804113388,0.0585936717689037,-0.048490084707737,0.00139278639107943,0.0773370787501335,0.0951011255383492,0.0382288098335266,0.138765439391136,0.160672307014465,0.0613903850317001,NA,11.7259633127366,NA,2.95625508830557,3.13853671435867,3.36659665220738,3.47996733418791,NA,6563.47131889321
"Philippines","PHL",1973,16.5800322638464,NA,27.19911785,"East Asia & Pacific","Lower middle income",NA,"Philippines","Philippine Peso",109343.0546875,107738.8359375,39.022767,13.5451364517212,2107.33195613383,1.7746080160141,85251.546875,102383.640625,108312.8671875,105798.7109375,195553.875,0.00889358390122652,0.507733106613159,0.491065621376038,148476.234375,119252.078125,135680.65625,263112.21875,0.111905917525291,1.19175338745117,1.01662731170654,0.437833726406097,0.226742386817932,0.051210843026638,6.75628333233333,0.091434508562088,0.103143073618412,0.105594128370285,"Interpolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.611456334590912,0.161930993199348,0.194333732128143,0.0715692639350891,-0.0933384448289871,0.0540480837225914,0.104260459542274,0.161406457424164,0.0510786138474941,0.237356066703796,0.181213229894638,0.102550901472569,1.37873637676239,11.9081801865387,-2.19009678279892,2.60602754944137,2.80819909565498,NA,3.30318454079073,NA,7954.06058266837
"Papua New Guinea","PNG",1973,8.34315342947217,79.6982835902482,28.20596917,"East Asia & Pacific","Lower middle income",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.12144125395486,4.37824804968282,3.3395336282396,NA,NA
"Korea, Dem. People's Rep.","PRK",1973,NA,NA,NA,"East Asia & Pacific","Low income",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rwanda","RWA",1973,9.3736740756774,25.0409850426633,61.0245943,"Sub-Saharan Africa","Low income",NA,"Rwanda","Rwanda Franc",4350.376953125,4523.23583984375,4.106407,1.82441544532776,NA,1.12138986587524,4104.37109375,4204.97900390625,4116.9580078125,4235.84765625,774.662658691406,5.45015318493824e-05,0.509948968887329,0.505945980548859,2937.11474609375,3908.87573242188,3722.82397460938,1244.35205078125,0.0296112056821585,0.829028487205505,0.986162841320038,0.800919651985168,0.245308667421341,0.0647650510072708,83.9219999,0.0902100056409836,0.0928777530789375,0.0902709066867828,"Extrapolated","Extrapolated","Market-based","Regular","Low capital share",NA,NA,0.718289315700531,0.0237515233457088,0.250671714544296,0.0233372822403908,-0.0242768377065659,0.00822702702134848,0.100480124354362,0.201710611581802,0.0607814081013203,0.107614152133465,0.21354041993618,0.163706377148628,2.72697353363037,7.98518299958551,-3.5196024189486,0.601259631796199,2.23790512992629,3.22051388422266,4.11127696816188,NA,2479.27951466731
"Sudan","SDN",1973,15.2890879478773,31.8712085860943,39.84134391,"Sub-Saharan Africa","Low income",NA,"Sudan","Sudanese Pound",17238.552734375,18993.71875,11.343926,2.58024573326111,NA,1.09182059764862,15997.6337890625,18789.181640625,16915.40625,18430.205078125,23624.64453125,NA,NA,NA,21283.421875,18874.9765625,21881.78125,31638.173828125,NA,NA,NA,0.780470848083496,0.0811186954379082,0.0381303988397121,3e-04,0.116696245968342,0.11919766664505,0.109400682151318,"Extrapolated","Extrapolated","Market-based","Regular","Low capital share",NA,NA,0.792235970497131,0.151465877890587,0.0757757648825645,0.0185426734387875,-0.0380202829837799,0,0.11477879434824,0.133532598614693,0.136743232607841,0.156378522515297,0.395008683204651,0.158284246921539,NA,9.96568373292488,NA,0.947884639848008,2.72713936792489,3.46170305008531,3.68490516482819,NA,7361.20537092966
