Data Source,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country.Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
"Yemen, Rep.",YEM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.39136419,26.16143881,27.46039162,25.66215369,27.57413284,22.57691619,18.15761335,17.44055697,21.17469934,17.44470825,14.4669154,14.93852764,14.31414881,13.74497197,12.41536665,11.09324213,10.70558243,10.41928903,10.19685872,10.01907049,9.873709028,9.752644275,16.99033228,17.68498468,17.67657382,20.2059374,25.09091309,26.96106636,28.74514031,,,,
Zambia,ZMB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,11.46062913,12.76159212,12.34542457,13.01928046,11.98093941,14.31398417,13.44632768,12.84461153,11.38688729,9.665697674,10.65195273,13.04090101,12.87476636,11.30911152,10.64545406,13.11099796,14.19878296,16.39146194,16.12831564,14.9300857,13.98354877,15.62517932,13.46201986,14.19927294,14.5447171,13.08276418,12.17137744,10.88388054,16.40171301,19.14075808,18.20257632,15.81402977,21.26754851,30.47873046,11.8265026,14.0893721,13.29824478,13.98254848,15.86841123,18.18997166,16.14977346,15.52748224,15.36142994,15.61709962,15.58094288,14.58855137,13.20627106,12.10559624,11.45399975,11.55278363,9.42094611,9.648057822,9.321639536,8.226523184,6.779597852,4.980836564,6.22847199,4.024271194,3.341123992,2.860774937,2.972633845,3.000880539,3.093948279
Zimbabwe,ZWE,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,18.76438023,21.12671782,21.85706248,16.90325202,19.53678115,16.31204078,18.49472095,18.97019169,15.92594699,19.47164171,18.59710772,18.58865563,17.4806326,14.06929014,13.08537349,15.07753065,16.60812032,14.80851665,9.923921316,13.43657247,20.72656477,16.13588059,13.12382837,14.82531424,13.39882286,14.83204676,13.54690597,6.75157042,13.73790751,17.08007706,13.46596889,19.34262298,16.69573065,18.89032032,15.48126672,15.66706342,15.62707072,12.56836756,14.79335521,18.06379683,17.14823974,19.23011578,21.19768854,19.02107406,10.74255023,9.609863269,8.665865173,8.044517527,7.144479446,8.745304229,8.284246903,7.873985821,8.340968872,7.319375146,9.819261605,8.772858756,8.849899248,7.191922166
Africa Eastern and Southern,AFE,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,14.80496832,14.34009309,12.85255688,14.06469092,16.52189889,16.84696962,16.58567704,17.50767324,17.63356229,17.74034367,19.11587916,12.49905714,12.70211847,12.18808162,11.8793426,12.37586304,12.94644152,13.18635435,12.23522953,12.50004878,12.50032292,12.75589519,10.98916629,9.837710234,9.76127155,10.00074725,10.94497302,12.19148216,12.50784655,10.90613365,10.11302887,10.8429545,11.16710263,11.95833139,12.85074979,12.99482181,12.64337469,11.91356721,12.63248572,14.64334035,13.40283341,13.89183351
Africa Western and Central,AFW,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,15.45697022,16.34639243,17.16609901,18.55961547,18.10042223,22.52942301,24.57249833,26.14687765,25.38433271,24.25889779,24.26963276,24.15056943,24.06923227,25.14032662,25.55892564,25.57134001,26.40205969,27.05185915,23.70203904,20.81107638,22.85934896,29.7520705,27.61749479,23.90832711,23.29732787,22.41306442,22.194573,22.73672493,23.76422714,22.18543291,20.60384187,20.44793058,19.60285967,19.22368944,20.24209477,20.5270826,20.38387341,20.46423536,20.63768042,22.34051343,21.56774841,21.86630193
Arab World,ARB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,15.61513361,15.01577359,15.52251895,14.75192483,14.61097419,12.46120868,7.752011833,7.983635588,7.391336466,7.003625877,7.352464107,5.646412612,4.784642356,5.182453235,6.084349578,6.805034149,7.453210723,8.054357029,9.431092658,9.664942428,10.5904235,11.22961819,10.51624664,12.26071214,8.895670821,9.045127701,9.993506635,9.276163976,8.985420351,8.498149404,9.38647073,8.442774366,7.370213732,7.829655712,7.85143499,7.483812418,6.641716078,5.847820963,5.620284462,5.626210014,5.106333064,6.171815738,5.707618994,5.148661907,4.676232977,4.799155641,5.018485425,5.67378183,5.481352964,5.031266748,4.695450025,4.887149159,5.622715407,4.926907891,4.217733705
Caribbean small states,CSS,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,16.50729206,16.56051907,15.88969007,14.72522542,13.78282625,13.63617085,11.94354029,11.50427163,10.04668935,9.491100297,8.972092616,9.313553839,8.853275245,8.031027792,14.53412566,15.2352031,11.50810185,10.52413676,10.24991782,9.571344346,9.283500345,8.256010757,7.544769031,7.137246009,6.702549867,6.499383997,6.656541526,6.686750532,6.605066351,6.044096246,6.048245164,6.182745051,6.458100499,6.485413107,6.576342696,7.109664962,7.09421304,5.357544801,4.557390491,4.367110017,4.19875524,3.954735035,4.001607604,4.077318024,3.826457914,3.508260573,6.065410971,5.818722647,6.120257947,6.373721674,6.47008717,6.194567597,6.403724589,6.556947684,6.397785711,6.579856965,5.706164193,6.011939216,5.365118366,4.94039617,5.771093099,5.376959424,4.995079889
Central Europe and the Baltics,CEB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.70862388,6.310700742,6.092239831,5.411504003,4.642330748,4.355370756,4.567478476,4.052456283,3.910050006,4.349931046,3.687585031,3.485485058,3.321765805,3.282184281,3.046408523,2.980741097,3.422295916,3.178240115,3.430492434,3.305359372,2.950366598,2.957449752,3.099414958,2.833120246,2.746934058,2.83665461,2.836279392,2.904823017
Early-demographic dividend,EAR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,31.4500878,29.99390754,30.55983805,29.10356128,28.65033556,27.4592209,26.00445217,24.73658963,24.29168199,21.16829409,20.88231591,18.14826748,18.21767271,18.65468751,17.17018992,15.09405971,14.66787947,14.89546706,15.34262725,15.26931103,15.71885138,16.43891163,16.15707775,16.49875525,16.33401526,15.21789718,13.93632738,13.15059438,12.2097586,12.23122703,12.56452005,12.59462932,11.83727015,11.54639527,10.96011336,10.12427666,9.890693568,10.19773296,10.32111464,9.65715814,9.257118021,8.954641068,9.212121359,9.085838063,9.950640342,10.01745574,9.779669144,9.573456704,9.660679363,9.777487693,10.48420307,10.78028313,10.67612085,10.33071216,10.66297324,11.79560438,11.26191642,10.77237349
East Asia & Pacific,EAS,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,24.65224664,29.32752251,28.50409714,28.55880762,27.37342433,27.81906712,27.10324377,25.44670944,23.89043238,21.50910483,19.69523116,18.50148729,16.45963821,15.72275725,15.19189689,14.95819474,13.78543793,12.20602667,9.115383276,10.60458245,9.936163354,9.667854873,10.38042219,10.53561632,10.43340742,10.08778793,7.361222292,6.322336439,5.815749579,5.753457682,5.82753129,5.1149628,4.844029032,4.275878416,4.545997148,4.581901505,5.042781341,4.984071447,5.014026465,4.797885036,4.464115223,4.629664635,4.799339216,4.605508061,4.77676794,4.623834774,4.777290333,5.102765948,5.478890081,5.507362484,5.55074118,5.725268629,5.81150998,6.081169574,6.045965543,6.057643214,5.832766778,5.622356561,5.391952307,5.457832036,5.893454267,5.7770637,5.935509816
East Asia & Pacific (excluding high income),EAP,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,29.44895806,41.72578917,45.27449915,45.78010972,43.97195061,43.68269528,43.44753246,45.49737017,46.3552,42.50326464,40.00699404,38.73411585,37.47542896,37.62365642,36.51333297,34.90210957,33.83212437,30.4727256,28.15171718,31.01137394,28.27357377,28.19826088,28.54751103,29.79459956,29.28288103,27.32938027,25.80362721,25.66386564,24.92418188,23.26200019,23.29246524,21.42437267,19.81656682,17.62666399,17.82760356,17.99455926,17.69781062,16.90321693,16.95167185,16.0670831,14.49994146,13.92367366,13.51029533,12.81107159,13.09538386,11.93477484,11.17028838,10.99586384,11.09261719,10.65458669,10.33629935,10.22131954,10.01869894,9.758143859,9.397688437,9.056288116,8.766826694,8.212959834,7.733213433,7.794684203,8.388034382,7.926313482,7.944666757
East Asia & Pacific (IDA & IBRD countries),TEA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,29.39368741,41.64747701,45.18952667,45.6941883,43.88942279,43.60071035,43.36598888,45.4119794,46.26819923,42.4234933,39.93190777,38.66129163,37.40507735,37.55363436,36.44445087,34.83636572,33.76825152,30.4159713,28.09873026,30.95352659,28.22127895,28.14591982,28.49450448,29.7396231,29.22905483,27.27959032,25.75633604,25.61636687,24.87790932,23.21849849,23.24877524,21.38440106,19.78014422,17.59488198,17.79583501,17.96275082,17.66664251,16.87344589,16.92165703,16.03889157,14.47460206,13.89938063,13.4868368,12.78895419,13.07280716,11.91425713,11.15122399,10.97716085,11.07380259,10.63653929,10.31883416,10.2040608,10.00175902,9.741670716,9.381817651,9.040984175,8.752003224,8.19909787,7.720171264,7.781545647,8.373898127,7.912968426,7.931296592
Euro area,EMU,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.730390039,2.558954759,2.333447447,2.374133831,2.339436958,2.380759763,2.341007017,2.251092155,2.141296284,2.094264793,2.09131923,1.963854546,1.899183231,1.874272545,1.664733997,1.559675277,1.594559645,1.53938641,1.412029372,1.540230247,1.573534685,1.571857388,1.610887563,1.582646811,1.544423653,1.492221971,1.58155434,1.518048204,1.484078604,1.52149557,1.495438275,1.592464603
Europe & Central Asia,ECS,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.716198026,4.186478502,3.348878116,3.285839687,2.96974795,2.911140775,2.899120587,2.810801654,2.656281468,2.457403481,2.410426384,2.361524529,2.287218862,2.221014424,2.220915827,2.041420312,1.951541826,1.977081646,2.017934889,1.930999407,2.101226309,2.160792051,2.134165509,2.161323006,2.153244768,2.120058078,2.055224353,2.081308798,1.952817399,1.980970288,2.066959534,2.027042226,2.175157192
Europe & Central Asia (excluding high income),ECA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.27833546,20.1048197,20.90050946,21.69626038,20.89860773,19.30584138,18.44924475,16.94036234,16.67844713,16.94439426,15.47135799,13.62664338,12.63759706,11.85229685,11.31575115,11.47939535,10.65037114,10.12262928,9.576146577,8.46439496,7.826170156,7.688117143,8.241946151,9.012409413,8.732162332,8.306346052,7.81976767,8.025011142,8.550376621,8.24830347,7.653294133,7.335493025,7.594463297,8.085487676,7.587176074,7.713276811
Europe & Central Asia (IDA & IBRD countries),TEC,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.29998388,18.99165151,17.04827818,12.17408811,12.31423908,10.30541065,10.34478093,10.31527217,9.602389695,9.185156639,9.039910538,8.171434036,7.705313875,7.571033029,7.344076947,7.107536223,6.371544807,5.65767886,5.275585485,5.169174925,5.539553794,5.523998197,5.269813403,4.932345512,4.909404255,5.132661033,5.653431843,5.524525212,5.083112927,4.726546984,4.857204853,5.266635346,5.046433067,5.019431535
European Union,EUU,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.550633578,2.564864766,2.526550576,2.404564703,2.25499541,2.203793407,2.22952684,2.071911756,2.003328065,2.01330612,1.76908064,1.67281458,1.707108582,1.661223604,1.519208171,1.646789443,1.717904681,1.698375118,1.743439813,1.707665724,1.638769637,1.593725429,1.699696966,1.616184011,1.589827886,1.630812159,1.601817661,1.700653982
Fragile and conflict affected situations,FCS,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,15.083787,15.86367764,16.48107623,17.58250979,18.39919715,19.41955413,20.37238783,21.25613247,22.42286225,19.23852689,25.25998344,20.90585557,21.05627616,20.69735021,20.84070203,21.21858494,21.23531017,21.91389373,15.5941708,14.30995744,14.88705177,19.31224839,19.3069167,16.61997426,15.74717276,15.08928183,14.91728505,14.64658068,15.91854707,14.73616429,14.67654011,14.11831725,14.05289629,14.17471215,18.48886855,18.11977222,17.33740534,16.6547167,17.28016323,19.3763611,18.22557142,17.1824745
Heavily indebted poor countries (HIPC),HPC,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,28.47676052,27.10313778,26.00799789,24.90723003,24.360474,31.5689608,33.62498276,35.13396645,35.53514035,35.36144532,37.37373295,34.06174032,31.46648419,30.196077,30.41184511,28.1347188,28.66558671,27.84234195,26.42974093,25.17290651,24.9476905,24.8809403,24.77056742,23.66046495,23.95918926,23.29630065,23.8864061,24.5630531,25.453444,24.32835857,22.79639943,23.28098329,22.06409034,22.08998407,22.45105351,22.04568948,21.9996939,21.26839356,21.33457559,22.82442168,21.8173622,21.42977144
High income,HIC,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.183268594,2.132899357,1.953666525,1.831388632,1.74553105,1.687808324,1.657918609,1.568964967,1.595557223,1.647873721,1.485142774,1.40133169,1.430148421,1.434766501,1.35191143,1.401980961,1.50059974,1.45975368,1.54647064,1.473423307,1.392711519,1.355080674,1.404568064,1.329463579,1.285172157,1.359182868,1.360971487,1.375548901
IBRD only,IBD,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,24.64943195,28.11585144,28.12172695,28.63595077,28.60288271,27.98138612,27.19624536,27.84785018,27.28715808,25.92744799,24.75309319,23.65915097,23.02974135,23.02210219,21.22308023,20.31596727,19.08501122,18.56640425,17.74477298,17.17434587,15.5230682,15.41192294,15.78244886,16.2069796,16.12299594,15.94397774,15.98703591,15.65629148,15.70336528,15.76973418,15.08383193,14.20230601,12.55744829,11.6328387,11.77127977,11.493262,11.5492894,10.85728402,10.72636507,10.57813588,9.585905148,9.525293561,9.675684741,9.58156237,9.270362638,8.451310818,7.944962042,7.91242022,7.844645906,8.201891306,8.030795886,7.907575767,7.770742752,7.837384441,7.844902256,8.183231038,8.229729569,7.869944924,7.513166677,7.697060582,8.515086356,8.151060592,8.00246132
IDA & IBRD total,IBT,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,27.20585675,30.40807176,30.2899429,30.7176613,30.52243973,30.01482064,29.21666294,29.95706641,29.34142894,27.98798997,26.74185188,25.80114611,25.04079364,24.8796991,23.16279119,22.74845063,20.79752945,20.43043889,19.85810565,19.09523318,17.07292764,16.07983834,16.48988029,16.88733011,16.93152812,16.77380959,17.08245938,16.95650291,17.13834586,17.19470302,16.54184966,15.96071752,14.05276476,13.04764585,13.1278958,12.93390109,12.97027686,12.3994036,12.37171786,11.76525959,10.80937101,10.7063488,11.03056527,10.88116321,10.42603981,9.614803476,9.093459326,9.010180598,8.977928709,9.357979872,9.077630771,8.875249497,8.743216979,8.773096578,8.796003673,9.160894148,9.151927646,8.739924127,8.380388835,8.558780869,9.40700642,8.957975998,8.81326169
IDA blend,IDB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,15.79311942,17.25491277,18.47709294,20.80490357,21.1170878,21.33509253,22.11308951,23.38526307,23.41701431,22.71571664,22.54011952,22.25803613,22.06571875,24.27145119,24.19764387,24.6024361,25.93825652,26.50251332,24.67190361,23.33290149,23.64059635,27.68504796,26.08534842,23.58406206,23.0479644,21.92764829,21.73378662,22.18151051,22.61327421,22.16789786,21.91293381,21.55019507,20.97382554,20.59070963,21.21759109,21.20868142,20.86549758,20.36662523,20.57565624,22.21966188,21.81843111,21.67524575
IDA only,IDX,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,32.99710176,35.04024922,36.36946124,35.8038217,36.10223282,37.68062348,34.86823757,32.55290915,31.25655891,31.39081331,28.92946126,29.16836435,28.35004765,26.6967012,25.71936324,25.06139981,24.32389374,24.16128091,22.94651625,22.82996053,22.41785577,22.74151265,23.2706349,23.91011703,22.59575526,21.63336574,22.0614553,20.93486082,20.77122375,20.64567004,19.68705962,19.44137797,18.84805072,18.60452956,19.32069786,18.60218629,18.22452272
IDA total,IDA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,21.40106675,22.12625224,23.06349785,24.35297266,24.30209298,27.41609893,28.87383553,30.22216801,30.07033914,30.08180027,30.88879403,28.91275693,27.57775683,27.89304473,27.60593814,26.68647071,27.58048681,27.58037474,25.79771236,24.64987348,24.41821211,25.87107405,25.05466977,23.2598704,22.94266874,22.17156088,22.243987,22.74410005,23.30685696,22.39136116,21.76374669,21.80560222,20.95468168,20.68090218,20.92649278,20.38463944,20.05894457,19.51761861,19.45904078,20.52290331,19.9438157,19.66314974
Late-demographic dividend,LTE,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,18.85992899,25.9174409,26.62939869,27.12353803,26.14259544,26.70358469,26.46315793,27.3746868,28.00170069,25.55382082,24.11501973,22.88231104,22.31822996,22.15293348,20.98125093,20.75584854,20.02700668,18.18638125,16.56556957,16.85502096,15.23769699,15.37748454,16.46792482,17.32825839,17.33679382,16.52566298,15.66462949,15.06985962,14.67287675,14.50746464,14.54650191,13.69464829,11.37387445,10.54647407,11.07228008,10.28433633,10.23793088,9.713601536,9.758446949,9.802772489,8.903168336,8.880697486,8.729245737,8.406547712,8.411020992,7.387699983,6.861978765,6.73112611,6.824261967,7.007706248,6.687729574,6.726531935,6.67670011,6.756043813,6.7098697,6.887193243,6.773635445,6.331966415,6.038461524,6.104287679,6.787972541,6.54315662,6.43448349
Latin America & Caribbean,LCN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.95694131,8.213470183,7.888803197,7.495645932,6.688649507,7.169359701,6.120080223,5.905462698,5.689197207,5.600757674,5.158886391,4.760562041,4.604165069,4.959698524,5.319022466,5.05204066,4.641141542,4.439328351,4.568672384,4.693447592,4.710544951,4.644409338,4.712598283,4.482234466,4.625865004,4.639568117,5.338568654,5.877767211,5.607743646,5.392646856,5.386584299,6.428374262,6.785472344,6.512360706
Latin America & Caribbean (excluding high income),LAC,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.458520392,8.669256415,8.255018871,7.808240063,6.906753009,7.450990151,6.277571535,6.150339181,5.912859233,5.795040282,5.379562395,4.949090336,4.816324364,5.262041885,5.650041237,5.382912994,4.896083529,4.64580126,4.793910914,4.903684676,4.795341655,4.732694069,4.821925716,4.573506759,4.744128151,4.730440684,4.702362139,5.195894303,4.935247421,4.760817641,4.750717968,5.74190315,6.116965006,5.841842113
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.13083221,8.332339553,8.018383812,7.62934445,6.823831784,7.342330939,6.264463625,6.036330691,5.811935019,5.748979763,5.316246876,4.884113116,4.741604913,5.147312455,5.537465701,5.242167625,4.803329295,4.588466782,4.701725581,4.816499727,4.842126688,4.74873625,4.810645901,4.570396968,4.716355255,4.729589845,5.484133876,6.053698004,5.758804005,5.53959548,5.547236279,6.692593133,7.04808879,6.756115259
Least developed countries: UN classification,LDC,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.36211267,38.08095306,34.50878699,32.93363928,32.43095268,32.33217456,29.95549936,30.98677492,30.08506729,28.32224049,26.64566162,25.88300188,24.67054963,24.33271673,23.09117375,22.52660114,21.66453748,22.14766853,22.29152113,23.67902712,22.59783368,20.95857655,21.42805161,20.56706419,20.60271627,21.04005944,20.60090204,20.06058953,19.19219534,19.03061164,20.05903062,19.29741108,18.78767181
Low & middle income,LMY,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,29.41434253,33.16097252,33.26557251,33.65047681,33.04273476,32.33860148,31.54416882,32.32883446,31.67835475,30.17493765,28.84744709,27.88515761,26.96508165,26.94963612,25.13453654,24.34452869,22.31070885,21.93537097,21.35605379,20.61861845,18.47918981,17.36945814,17.74431726,18.15366096,18.14468596,17.9557563,18.24770131,18.08996461,18.31407344,17.91360162,17.04750665,16.82048812,15.48411441,14.0660793,14.19273559,13.93856419,13.98409826,13.37251481,13.29060634,12.52756051,11.55073341,11.47766046,11.88817284,11.72669024,11.31042651,10.53288341,10.01660519,9.991597238,10.00851352,10.19857826,9.92064288,9.715963497,9.600431824,9.596650103,9.531776693,9.574328288,9.538454879,9.138854442,8.779586517,8.959593236,9.817036684,9.346932241,9.236466493
Low income,LIC,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,31.00135441,30.89019007,31.12952638,29.7381192,32.35392113,33.45737269,35.1485387,38.0231502,36.18747289,36.1711124,38.59020901,35.70131964,33.72415692,33.60781528,34.32895689,33.34963546,34.05798871,34.01659625,30.94519807,28.35504375,28.30796044,27.95742627,27.26760974,25.40293779,25.36651147,25.29356255,25.84053502,26.19176857,27.95601683,25.75837647,24.52961225,27.18601514,25.91064636,26.30288145,26.43017352,26.50054709,27.13827358,26.38034715,26.70663226,27.74922193,26.29615971,25.4702924
Lower middle income,LMC,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,41.66989053,40.45752735,42.71362784,42.33466471,41.63956994,39.90712458,39.4429415,38.56656982,40.18231023,37.87923596,36.76695408,32.24936241,33.47378916,33.46360483,31.53307254,29.97827365,24.60238177,24.67555142,25.85770927,26.25699562,25.36094041,25.69068911,26.29496911,26.73738007,25.70204509,25.40403416,25.20366585,24.26968528,23.68266192,23.89644276,22.92998161,23.20838986,22.84963406,22.77372403,21.11656727,20.14694967,20.08301441,19.85339187,19.67215149,18.34124491,17.92014136,17.26972535,17.08703889,17.34715764,17.39732976,17.20829016,17.23963033,16.68014053,16.5671088,16.29348528,16.12281921,15.97870534,15.90007602,15.4549799,15.59457807,16.94896371,16.35437578,15.84338327
Middle East & North Africa,MEA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.697054835,8.330589909,8.029722993,7.731111499,7.125380839,8.04682702,7.220434586,6.282466551,6.546214676,6.444658744,6.095751475,5.492552131,4.879948253,4.796454048,4.654600504,4.178676141,5.289189776,4.907540357,4.373596411,4.470131044,4.720137687,4.821169263,5.349971909,5.390566937,5.071831055,4.707281353,4.946746529,5.357310557,5.076182169,4.584584833
Middle East & North Africa (excluding high income),MNA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.31440948,13.63896898,13.21891411,12.81901308,11.47738593,12.61243499,11.13078173,10.08790688,10.34582472,10.36840804,10.06660421,9.094215419,8.277532759,8.393251817,8.004632846,7.300691295,8.701273855,8.230173313,7.542173708,7.854459776,8.79267321,9.111921825,9.808842677,9.669571037,9.329767932,9.451928222,9.958234974,10.39740154,10.09898193,9.369554169
Middle East & North Africa (IDA & IBRD countries),TMN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.31688398,13.64170964,13.23254421,12.81631743,11.47669121,12.62031359,11.13458383,10.09099338,10.36136172,10.38648638,10.09082965,9.078514222,8.272329675,8.373795166,7.999331718,7.284191736,8.692474528,8.22484372,7.536726128,7.852726254,8.802570534,9.123003125,9.832023123,9.69105447,9.354704714,9.476163283,9.993375803,10.43651221,10.14412613,9.409765634
Middle income,MIC,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,28.83764739,32.64500267,32.77612975,33.19766131,32.60689522,31.87858502,31.12183513,31.95082008,31.34583898,29.84143199,28.45234759,27.45299305,26.47898198,26.49240807,24.63104636,23.79160916,21.69176886,21.27769782,20.71037211,20.07804478,17.97624336,16.86272498,17.24159013,17.64891286,17.68212298,17.43323927,17.68235977,17.45023994,17.5955497,17.21503467,16.28036474,15.84437773,14.86983954,13.49087796,13.69451083,13.50634361,13.62110687,12.98731071,12.89962261,12.16235606,11.17721064,11.12512528,11.52438668,11.37521786,10.99152311,10.19563785,9.674863295,9.640415266,9.645461564,9.803931351,9.600558291,9.439159664,9.310187952,9.333416095,9.255543735,9.292378574,9.278863988,8.8754696,8.527589952,8.695647015,9.544462082,9.113989335,8.996227303
North America,NAC,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.393493311,1.275990913,1.219689693,1.213979131,1.193483807,1.039479429,1.188353866,1.335106035,1.210459829,1.06944566,1.121940199,1.12069247,1.011094727,1.074131492,1.258481344,1.215938841,1.374593116,1.206819701,1.094548944,1.00642221,1.013777888,0.960040463,0.897861404,1.001980599,1.006873966,
Not classified,INX,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD members,OED,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.214213362,2.208676973,2.035779196,1.954572642,1.830181477,1.765535983,1.696666214,1.624209409,1.648811229,1.705884519,1.565332134,1.470603758,1.506488644,1.499449998,1.416148043,1.525033275,1.606834988,1.578636499,1.648104687,1.558069237,1.478417423,1.428453548,1.474595777,1.390820681,1.345475247,1.413065514,1.403022085,1.462385403
